,loss,accuracy,precision,recall,val_loss,val_accuracy,val_precision,val_recall
0,0.6090322732925415,0.6541666388511658,0.6976743936538696,0.5128205418586731,0.5614035725593567,0.75,0.6875,1.0
1,0.5904665589332581,0.7208333611488342,0.7118644118309021,0.7179487347602844,0.5515821576118469,0.8333333134651184,0.9259259104728699,0.7575757503509521
